word,tone
alalia,-0.625
alalı 1 ay,0.805330216884613
alalı 1 ay,0.805330216884613
alamana,0.141907439
alamanata,0.141907439
alamet,-0.002106226
alameti farika,-0.042332368
alametifarika,0.039327439
alan,0.05378742
alan görevlisi,0.286517439
alan kulübe,0.161517439
alan topu,0.246107439
alantoik,0.286517439
alantopu,0.246107439
alanında uzman,0.786517439
alanının,0.073187439
alarak,0.377427439
alarga gelmek,0.057532026
alarm,-0.017856346
alarma,-0.625
alasayvan,-0.085824783
alasmaladık,0.130322447
alasmarladık,0.130322447
alaten,-0.375
alaturka,0.158915007
alauda arvensis,0.286517439
alavere,-0.099095228
alay,-0.096885558
alay eden,0.161517439
alay edercesine,0.411517439
alay ederek,0.161517439
alay etmek,-0.147724742
alaycı,-0.024120609
alaycılık,0.536517439
alayiş,0.126259363
alayla,0.411517439
alaylı,-0.061013507
alaylı şaka,0.244847439
alaysı,-0.16667
alaysılama,-0.124254592
alayı,0.127427439
alayım dedim,-0.7437877655029297
alayım dedim,-0.7437877655029297
alayıyla,0.045802283
alayış,-0.035356999
alaz,0.065243772
alazlamak,0.060041834
alaçam,0.264387439
alaçık,0.180207999
alaşağı,-0.08333
alaşık,-0.061242553
alaşım,0.082589971
alaşımlı,-0.41667
alaşımsal,-0.625
alaşımsız,-0.25
alban berg,0.161517439
albatr,-0.06818
albatros,-0.14675
albatu,-0.26264884
albay,-0.2195795
albeni,0.243183864
albenili,0.2795216
albinizm,-0.625
albino,0.2969232
albinos,0.2969232
albüm,0.199970995
albümin,-0.497647206
albüminüri,-0.5
aldan,-0.43478
aldanma,-0.283792689
aldanmak,0.08210917
aldanmama,-0.093659773
aldanmamak,0.191889382
aldanmış,-0.26389
aldanış,0.212137439
aldat,-0.23325
aldatarak,-0.54266635
aldatma,-0.069807968
aldatmaca,-0.064667655
aldatmak,-0.138148871
aldatıcı,-0.288148525
aldatıcılık,0.119847439
aldatır,-0.5
aldatırken,-0.125
aldıktan 1 ay,0.6499133706092834
aldıktan 1 ay,0.6499133706092834
aldıktan 2,0.5310270190238953
aldıktan 2 gün,-0.5346307754516602
aldıktan 2 gün,-0.5346307754516602
aldıktan 2,0.5310270190238953
aldım gayet,0.9942694902420044
aldım gayet,0.9942694902420044
aldım memnun,0.9950165152549744
aldım memnun,0.9950165152549744
aldım çok iyi,0.9955942034721376
aldım çok iyi,0.9955942034721376
aldım ürün,0.8487602472305298
aldım ürün,0.8487602472305298
aldım şok oldum,-0.9795216917991638
aldım şok oldum,-0.9795216917991638
aldır,-0.16755
aldırmak,0.042271788
aldırmaksızın,-0.375
aldırmamak,0.138950678
aldırmaz,-0.23692356
aldırmazlık,-0.213048527
aldırış etmemek,0.086047423
aldırışsız,-0.186213776
aldırışsızca,0.161517439
aldığım günden beri,0.9838618636131288
aldığım günden beri,0.9838618636131288
aldığım ürün,0.6077850461006165
aldığım ürün,0.6077850461006165
aldığım ürünün,-0.7563235759735107
aldığım ürünün,-0.7563235759735107
aldığıma pişman oldum,-0.9836030006408693
aldığıma pişman oldum,-0.9836030006408693
ale-l-umûm,-0.375
ale-l-ıtlak,-0.375
alegori,0.104697439
alegorik,0.286517439
aleksi,0.555997439
alelacayip,0.11366051
alelacele,-0.109748636
alelade,-0.143646654
aleladelik,-0.625
alelhesap,0.228661514
alelâde,-0.042791654
alelâdelik,-0.625
alem,-0.013404927
alemdar,-0.2398255
alenen,-0.105979724
alengirli,-0.08268
aleni,-0.003883425
aleniyet,-0.123505839
alerji,-0.093091083
alerjik,-0.5
alerjik rinit,-0.125
alesta,0.500437439
alet,-0.01201908
alev,0.048798452
alev çalı,0.161517439
aleve,-0.125
aleve dayanıklı,-0.125
alevlen,-0.235
alevlendirmek,0.106716008
alevlenme,-0.140704772
alevlenmek,0.140010358
alevlenmiş,0.286517439
alevli,-0.08333
aleyh,-0.13382665
aleyhinde bulunmak,-0.244549429
aleyhtar,-0.081310763
aleyhte,0.120978886
aleyhte olan,-0.059975015
aleykümselam,-0.2626
alfa,0.187981258
alfa globulin,-0.125
alfabe,0.107950539
alfabe çorbası,-0.25
alfabetik,0.143357439
alfenit,0.127646764
alfred noyes,0.161517439
alg,-0.26091
algler,-0.25
algofili,-0.625
algolagni,-0.625
algometri,-0.25
algoritma,0.286857439
algı,0.109369823
algıla,-0.16379
algıladıkları,0.286517439
algılama,0.140534154
algılamak,0.191814607
algılanabilir,0.506217439
algılanamaz,-0.375
algılanamazlığı,-0.125
algılandı,0.453187439
algılayıcı,0.064996066
algın,-0.0852
algısal,0.182347439
algısal olarak,0.411517439
alhavuç,0.070607439
ali,0.056907719
ali demir,-0.125
ali rıza,-0.192242253
alicenap,0.325239566
alicenaplık,0.196515965
alil,0.129637439
alim,0.050834802
alimallah,0.134666422
aliminyum,0.120407439
aliminyum doğramacı,0.199657894
alimler,0.177604989
alimlik,0.307146596
alimünyum,0.120407439
alinazik,0.349087439
alivre,0.073627439
aliyulala,0.241230442
alize,-0.035241653
aljidite,0.536517439
alkalemi,-0.5
alkali,-0.45669
alkali bir,0.161517439
alkali metaller,0.057661001
alkalik,-0.375
alkalin seven,-0.25
alkalisi,-0.25
alkaloz,-0.25
alkan,-0.11364
alkaptonüri,0.536517439
alkarna,-0.41247
alkil kökü,0.286517439
alkol,-0.002698475
alkol almak,-0.034353737
alkolcu,-0.110198637
alkolde çözünen,-0.125
alkole düşkün,-0.095197369
alkolik,-0.091903445
alkollü içkiler,0.411517439
alkım,-0.168781868
alkış,0.136390712
alkışla,0.176547439
alkışlama,0.295073557
alkışlamak,0.235728648
alkışlanabilir,0.661517439
alkışlar,0.411517439
alkışçı,0.046507988
alla,0.232057439
allah,0.159345113
allah büyük demek,0.253693002
allah yazısı,-0.04208292
allah'ı,-0.00697
allah'ım,0.744847439
allah'ın evi,-0.2617
allah'ın hikmeti,-0.25
allaha şükür,0.784775664
allahaısmarladık,0.125761252
allahlık,-0.157292793
allahsız,-0.101137993
allahsızlık,0.119847439
allahtan,0.244153554
allahtan gelen,0.094277552
allahtan kork,-0.15631
allahın ukubeti,-0.209090032
allahım,0.744847439
allak,-0.129890215
allak bullak,-0.132736055
allame,0.19074445
allamelik,0.19584302
allantoid,0.161517439
allegiant,0.161517439
allegretto,-0.0625
allen tate,0.161517439
allerji,-0.245919121
allium ursinum,-0.125
allomerizm,-0.25
allopurinol,-0.125
allık,-0.031168431
alma,0.496287439
almak,0.150686305
almak zorunda,-0.7358077764511108
almak zorunda kaldım,-0.982260286808014
almak zorunda kaldım,-0.982260286808014
almak zorunda,-0.7358077764511108
almam,-0.5
almam,-0.5
almamak,-0.040546244
almamışlardı,-0.625
alman,0.521201814
alman arı,-0.25
alman dili,0.047404399
alman gümüşü,0.451607439
alman papatyası,-0.375
almanak,0.221446401
almanıza gerek yok,0.9948824644088744
almanıza gerek yok,0.9948824644088744
almanızı tavsiye,0.987852931022644
almanızı tavsiye ederim,0.994772493839264
almanızı tavsiye ederim,0.994772493839264
almanızı tavsiye etmem,-0.99850594997406
almanızı tavsiye etmem,-0.99850594997406
almanızı tavsiye etmiyorum,-0.9985471367836
almanızı tavsiye etmiyorum,-0.9985471367836
almanızı tavsiye,0.987852931022644
almaya gerek yok,0.9954836368560792
almaya gerek yok,0.9954836368560792
almaya karar verdim,0.9053903222084044
almaya karar verdim,0.9053903222084044
almaç,0.153341793
almaşık,-0.23348652
alnı ak,0.13310091
alnı açık,0.13310091
alnına yazmak,0.286517439
alo,-0.15912
aloe,0.161517439
aloe aile,-0.5
alogami,0.140687439
alopesi areata,-0.5
alotropi,0.201887439
alotropik,0.411517439
alp,0.074283643
alp eren,-0.052193475
alp iskorbüt,-0.75
alp totara,-0.25
alpagut,0.366457479
alpaka,0.451607439
alperen,0.134689489
alpinist,-0.5
alt,-0.07314894
alt bölümü,0.050207439
alt dudak ven,-0.125
alt durum,-0.375
alt edilebilir,-0.125
alt etmek,-0.373742456
alt fıkra,-0.625
alt katta tekme,-0.375
alt köpek,-0.25
alt mahkeme,0.161517439
alt olmak,0.067294818
alt rot,-0.5
alt rot mantar,-0.75
alt rütbe,-0.375
alt rütbeli,-0.75
alt sınıf,-0.375
alt sınıf insan,-0.5
alt sınır,-0.08333
alt top,-0.125
alt yapı,-0.09091
alt yatak,-0.125
alt yuvarlak,0.411517439
alt üst etmek,-0.0423677
altace®,0.161517439
altanlamlık,-0.5
altar,0.273657439
altayca,-0.375
altayistik,-0.375
alterable,0.536517439
alternat,-0.271000298
alternatif,-0.007133277
altkurul,0.10747293
altla,0.125807439
altlı,0.211439376
altlık,-0.134284861
altmış,-0.21076
altmışar,-0.84507
altmışlık,0.349017439
alto,0.214470889
altruist,0.134174971
altruizm,0.475400108
altta,0.278678809
altta kalmak,-0.006954041
altta kalmış,-0.207937527
alttaki,0.286517439
alttan almak,-0.350466419
alttan altan,0.286517439
alttemel,-0.125
altyapı,0.215637439
altyazı,-0.04167
altyüzeyinde,-0.125
altüst,-0.234669721
altüst etme,-0.375
altüst etmek,-0.266913169
altı,-0.25
altı karış,-0.180296423
altı sesli,0.066517439
altıgen,0.570867439
altık,0.316487439
altılı,0.116375072
altıma,-0.5
altın,0.092697439
altın acele,0.286517439
altın ager,0.161517439
altın ateş,-0.125
altın dalak,-0.375
altın dövücüsü,0.161517439
altın kural,0.286517439
altın madeni,0.453187439
altın paraşüt,0.161517439
altın plover,0.286517439
altın potto,0.411517439
altın rengi,-0.021470448
altın standart,0.286517439
altın top,-0.113690369
altın yeşil,-0.25
altın çağ,0.212657439
altın çocuk,0.161517439
altın çırpıcı,0.161517439
altın şurup,-0.25
altına etmek,-0.11111
altınbaş,0.392107439
altıncı,0.125417439
altıncı hissi,0.286517439
altında,-0.230537786
altında gitmek,-0.03409
altında masa,0.161517439
altında yer,-0.125
altından kalkamamak,-0.317462801
altından yapılma,-0.021470448
altıngöz,-0.08333
altınoluk,0.479747439
altıntop,-0.138821896
altınç,0.057387439
altıparmak,0.193831628
altıpatlar,-0.03093
altız,-0.22781
altışar,-0.40472
alveolit,-0.08333
alyans,-0.27309
alyuvar,0.072321676
alzheimer,-0.125
alâimisema,-0.200665796
alâka,0.301300577
alâka kurmak,0.315762084
alâkadar,0.504090158
alâkadar olmak,-0.049630665
alâkalanmak,0.070389869
alâkalı,0.149741116
alâkasız,-0.247203317
alâkok,-0.58333
alâmet,0.056091028
alât,-0.23785944
alât edevat,-0.23785944
alç alma,0.113274562
alçak,-0.228526852
alçak gönüllü,0.062856131
alçak gönüllü olmak,-0.324745882
alçak gönüllülük,-0.036325493
alçak irtifa,-0.5
alçak kimse,-0.5625
alçakgönüllü,-0.154712864
alçakgönüllülük,-0.002262508
alçakgönüllülük etmek,-0.24195915
alçaklık,-0.073754539
alçaklığı,0.286517439
alçakça,-0.225495414
alçakçasına,-0.252439811
alçal,0.161468439
alçalma,0.050290867
alçalmak,-0.119951138
alçalmış,-0.21591
alçalt,-0.11162
alçaltmak,-0.133076204
alçaltı,-0.59302
alçaltıcı,-0.291892783
alçı,0.053817439
alçı dekorasyon,-0.05872
alçı dekorasyoncu,-0.05872
alçı panel,0.411517439
alçıla,-0.56761
alüfte,-0.25717
alümin,-0.125
alümina,-0.125
alüminyum,0.120407439
alüminyum bronz,0.161517439
alüminyum oksit,-0.125
alüminyum taşı,-0.125
alüvyon,-0.115698497
alıcı,0.180558533
alıcı afazi,0.161517439
alıcı kuş,-0.425505212
alıcı rna,-0.375
alıcı yönetmeni,-0.13728
alıcılık,-0.16667
alık,-0.15238395
alık alık,0.048369864
alık alık bakmak,0.048369864
alıklık,-0.161436768
alıkonul,0.186607439
alıkoy,-0.5029
alıkoyan,0.161517439
alıkoyma,0.091667791
alıkoymak,-0.172495203
alım,0.20590058
alım gücü,0.270027439
alım satım,-0.042639739
alımcı,-0.542638976
alımlı,0.392255716
alımlılık,0.262808811
alımsız,-0.237970132
alımsız çirkin,-0.283489087
alın,-0.19355
alın bağı,-0.125
alın teri,-0.060451272
alın teri dökmek,-0.197509748
alınabilecek en iyi,0.9949040412902832
alınabilecek en iyi,0.9949040412902832
alınabilir,0.536517439
alınan,0.182347439
alınan telaffuz,0.161517439
alınan ürün yeni,0.5074940323829651
alınan ürün yeni,0.5074940323829651
alındı,-0.06320028
alıngan,-0.212378423
alınganlık,-0.189416473
alınlı,-0.066191654
alınma,-0.153114461
alınmak,-0.197118178
alınmaz,0.084144461
alınmış,0.087443015
alınteri,0.044960228
alıntı,0.13366218
alıntı göstermek,0.104856967
alıntı yapmadan,-0.5
alıntıla,-0.13457
alıntılama,0.064369437
alınyazısı,-0.017822738
alıp kaçmak,-0.071942629
alıp verememek,-0.141142922
alıp verme,-0.188115526
alır,-0.08333
alır mıyım evet,0.9351472854614258
alır mıyım evet,0.9351472854614258
alırken dikkat edin,-0.5586141347885132
alırken dikkat edin,-0.5586141347885132
alıç,0.462637439
alış,-0.02887795
alış veriş,0.061130865
alışamamak,0.410106221
alışkan,0.117400179
alışkanlık,0.070523388
alışkı,0.10897248
alışkın,0.093389225
alışma,0.184060317
alışmak,-0.104196415
alışmamış,-0.106012431
alışmış,0.062712208
alıştır,0.244387439
alıştıra alıştıra,-0.067227698
alıştırma,0.081723733
alıştırmak,-0.375
alışveriş,0.116684078
alışveriş merkezi,0.178822797
alışverişinde,-0.125
alışverişte durgunluk,-0.30682
alışık,0.105817225
alışıla,0.066517439
alışılagelmiş,0.158114926
alışılan,0.165475558
alışılmadık,0.08804669
alışılmamış,-0.113932432
alışılmış,0.165267913
alışılmış ceza,0.411517439
alışım,0.040713551
alşimi,0.446667439
alşimist,0.161517439
ama,-0.068673578
amaca,0.224017439
amacını,-0.0173
amade,0.11431873
amade tutmak,0.20532738
amal,0.450567439
aman,-0.050935122
aman aman,-0.9911388754844666
aman aman,-0.9911388754844666
aman vermez,-0.217381772
amanita verna,-0.125
amansız,-0.296881857
amansız hastalık,-0.05474
amansızca,0.286517439
amansızcasına,0.286517439
amanın,0.050236615
amarozis,-0.375
amasti,-0.375
amatör,-0.005258955
amatörce,0.161517439
amazon,0.082350777
amazon farkı teşekkürler,0.9928417205810548
amazon farkı teşekkürler,0.9928417205810548
amazona teşekkür,0.942459523677826
amazona teşekkür ederim,0.9898350834846495
amazona teşekkür ederim,0.9898350834846495
amazona teşekkür,0.942459523677826
amazona teşekkürler,0.991293728351593
amazona teşekkürler,0.991293728351593
amazona yakışmayan paketleme,-0.9961758852005004
amazona yakışmayan paketleme,-0.9961758852005004
amaç,0.056522271
amaç duygusu,0.786517439
amaç sıkılığını,0.536517439
amaçla,0.088067439
amaçladılar,-0.5885
amaçlı,0.369847439
amaçlılık,0.161517439
amaçsız,-0.034791667
amaçsızca,0.119847439
amaçsızlık,0.661517439
ambalaj,-0.007505528
ambalajcı,-0.1251491
ambalajla,0.247397439
ambalajlanmamış,-0.375
ambalajlanmış,0.161517439
ambalajsız,-0.375
ambalajı kırık açıkça,-0.9978591799736024
ambalajı kırık açıkça,-0.9978591799736024
ambalajı yırtık geldi,-0.9973675608634948
ambalajı yırtık geldi,-0.9973675608634948
ambale,-0.054646279
ambar,0.053923906
ambargo,-0.109900098
ambargo koymak,0.07234439
ambarla,0.198327439
amber,0.147027439
amblem,-0.11176598
ambrosian,0.241067439
ambulans,-0.60718001
ambülans,-0.308823024
ambülâns,-0.104965563
amca,-0.173371313
amca oğlu,0.367177439
amca tom,0.119847439
amcazade,0.367177439
amebiazis,-0.625
amebik,-0.125
amel,0.153148906
amele,0.082262227
ameli,0.113522569
ameliyat,-0.398971322
ameliyathane,-0.04737
ameliye,0.057673033
amelî,-0.041761436
amenia,-0.625
amenna,0.147141325
amenore,-0.625
amentü,0.068115219
amerika,-0.25547
amerika armudu,0.574697439
amerikan,-0.130255976
amerikan armudu,0.574697439
amerikan devesi,-0.08333
amerikyum,0.072537439
ametabolik,-0.125
ametal,-0.58333
amete,-0.17425
ametist,-0.125
ametri,-0.5
ametrop,-0.25
amfi,0.190737439
amfibi,0.183907439
amfiprostil,0.411517439
amfiprotik,0.536517439
amfiteatr,0.190737439
amfizem,-0.16286
amfizematöz,0.161517439
amfor,0.198247439
amfora,0.198247439
amfoterik,0.536517439
amibe benzeyen,-0.125
amibiyaz,-0.625
amibiyazis,-0.625
amiboid,-0.125
amigdaloid,0.161517439
amigdaloidal,0.161517439
amigo,0.099017439
amiksi,-0.375
amil,-0.023922773
amil nitrat,-0.375
amilaz,-0.07149
amiloid,0.161517439
amiloidoz,-0.75
amin,0.527517439
amino,0.286517439
aminoasidüri,0.161517439
aminoasit,0.431417439
amip,-0.125
amir,-0.025698047
amiral,0.110959171
amirler,-0.40573
amirli,0.203187439
amirlik,-0.012053095
amirsiz,-0.16667
amit,-0.07429295
amitoz,-0.125
amiyane,-0.152147398
amiyotrofi,0.161517439
amiyotrofinin,0.161517439
amma,-0.045901746
amme,0.101575089
ammonıa,-0.125
amnestik afazi,-0.5
amnezik,-0.20833
amnezik afazi,-0.5
amniyon,0.161517439
amniyotik,0.161517439
amobarbital,-0.375
amonyak,-0.08333
amonyaklı,-0.25
amonyum,-0.37025
amonyüri,-0.625
amor,0.384365279
amoralizm,0.536517439
amorf,-0.34091
amorotik,-0.25
amort,0.411517439
amorti,0.166837439
amortisman,0.068224674
amortisör,0.121427439
amphipodu,0.411517439
ampirik,0.392110595
ampirizm,-0.25568
amplifikatör,-0.21034
ampul,-0.16667
amputasyon,-0.08333
amrinon,0.161517439
amudi,0.18019419
amudufıkari,0.054767439
amudî,0.095304359
amusive,0.536517439
amut,0.409507439
amyant,-0.09375
amıt,-0.182240975
an,-0.008442909
an'aneci,0.161517439
ana,0.212618374
ana baba,-0.074650009
ana defter,-0.33333
ana deniz,-0.008202548
ana depo,-0.03285
ana kent,0.314557439
ana mektebi,-0.125
ana sayfa,0.411517439
ana yol,0.115219742
ana yüreği,0.786517439
ana çizgiler,0.161517439
ana şehir,0.314557439
anabolik,0.203187439
anacadde,-0.240111949
anacığım,0.06848582
anadamar,-0.142811502
anadil,0.073126998
anadut,-0.12948773
anaerkil,0.052757038
anaerob mecbur,-0.5
anaerobik,-0.44444
anafor,-0.066872124
anaforcu,0.04981438
anaforlamak,-0.026632084
anaforlu,-0.49897411
anafrodizya,-0.125
anafrodizyak,0.536517439
anaglif,-0.16667
anahtar,-0.079487941
anahtarcı,-0.24419
anahtarlı,0.203187439
anahtarsız,-0.5
anahtarı,-0.05705
anakara,0.046509392
anakent,0.314557439
anakliz,0.411517439
anakonda,-0.07577
anakronik,-0.238222092
anakronizm,-0.20455
anal kişilik,0.161517439
analbuminemi,-0.5
analfabet,-0.237147076
analist,-0.03622
analitik,0.113827428
analitik terazi,0.411517439
analiz,0.163077372
analiz etmek,-0.112195958
analizi,-0.015
analjejik,0.161517439
analjezi,-0.75
analjezik,-0.126361518
analoji,-0.018676838
analojik,-0.5
analı,0.272327439
analık,0.132313395
anam,0.06848582
anamal,0.17829429
anamalcı,-0.039672006
anamalcılık,-0.06036
anamnez,-0.04167
anamnezi,-0.04167
ananas,0.248837439
anane,0.131216519
ananeci,0.161517439
ananevi,0.186737113
anaokulu,-0.125
anapara,0.156801284
anaplasti,0.161517439
anaproks,-0.125
anarşi,-0.067666523
anarşik,-0.275
anarşist,-0.199899349
anarşizm,0.373637439
anasa,-0.125
anasarca,-0.5
anason,-0.1739
anason kokulu,-0.25
anason çerez,-0.5
anasoyculuk,-0.025677805
anastigmat,-0.08333
anastomoz,-0.25
anasıl,-0.09048
anasının kuzusu,-0.104803216
anasır,0.104337439
anatoksini,-0.75
anatomi,0.175355552
anatomik,0.411517439
anatomisi,0.059247439
anavatan,-0.186281645
anayasa,-0.002449512
anayasal,0.396517439
anayol,-0.025845893
anayurt,-0.186281645
anayön,0.046103844
anaç,0.050621334
anbean,-0.129775341
anca,0.140681731
ancak,-0.07010217
and,-0.08333
andante,0.479557439
andaval,0.343337439
andavallı,-0.114038186
andaç,0.079030701
andelib,0.099057575
andetmek,0.202808709
andezit,-0.26341
andira inermis,-0.25
andrea palladio,0.286517439
andropoz,-0.44321
androsteron,0.161517439
andık,-0.01563565
andır,0.084807439
andıran,0.144759749
andırma,0.307552975
andırmak,0.101892962
andırış,0.102369977
andırışlı,-0.004455439
andırışma,-0.2886
andız,-0.134993126
anekdot,0.123362685
anele,-0.42176
anelidler,0.286517439
anemi,0.153937439
anemik,-0.219802316
anemik anoksi,-0.5
anemik hipoksi,-0.375
anensefalik,-0.5
anerjisi,0.286517439
anestetik,-0.20833
anestezi,-0.2678125
anestezi uzmanı,-0.125
anestezi yapmak,-0.11932
anestezik,-0.625
anestezist,-0.125
anesteziyoloji,-0.55815
anevrizma,-0.375
angaje,0.055377439
angajman,0.155834003
angarya,-0.189058168
angarya iş,-1.0
angel falls,0.161517439
angelic,0.320607439
angliyen,0.161517439
anglo,0.065424522
angora tavşanı,0.161517439
angulasyon,0.369847439
angut,0.185217439
angım,0.185150267
angın,-0.310825847
angıt,-0.119054627
angış,0.225013952
anha,-0.14629
anhedoni,-0.625
ani,-0.113434039
ani gelmek,0.055356166
ani ziyaret etmek,0.055356166
ani çekiş,-0.03082
anide,-0.41126
aniden,-0.032880186
aniden doluşma,-0.05682
anikterik,0.119847439
anilik,0.172877439
animalize,-0.34091
animasyon,0.253444369
animasyonlu,0.286517439
