word,polarity
tamirat,0.88
onarma,0.88
onarım,0.88
bakım,0.478
şişirmek,0.0
sönmek,-0.482
polimerleşmek,0.0
polimerleştirmek,0.0
iyonlaştırmak,0.0
iyonlaşmak,0.0
kemikleşmek,0.0
kemikleştirmek,0.0
alçalma,-0.502
küçülme,-0.502
inme,-0.502
düşme,-0.502
alt sınıf,-0.522
felç etmek,-0.545
paralize etmek,-0.545
orta sınıf,0.0
orta halli,0.0
üst sınıf,1.0
iyileşmek,0.498
dalgalanmak,0.0
dengeye kavuşturmak,0.508
stabilize etmek,0.508
dengelemek,0.508
istikrarlı hale getirmek,0.508
mecburen,0.0
destabilize etmek,0.0
karıştırmak,0.0
kararlı hale gelmek,1.0
istikrarsız hale gelmek,-0.731
kirletme,-0.47
pisletme,-0.47
kirletme,-0.956
pisletme,-0.956
alışmak,0.88
düzene sokmak,0.88
düzenli hale getirmek,0.88
toplamak,0.88
toplamak,0.88
dağıtmak,-0.75
karmakarışık etmek,-0.75
yer değişikliği,0.0
düzenini bozmak,-0.731
taşıma,0.0
düzenlemek,0.0
düzene sokmak,0.0
düzene koymak,0.0
ilerleme,0.498
kariyer,0.0
hareket,0.0
yürüyüş,0.0
piyasa,0.0
yürüyüş,0.0
aydınlanmak,0.488
solmak,-0.472
rengi atmak,-0.472
rengi uçmak,-0.472
rengini yitirmek,-0.472
rengini kaybetmek,-0.472
adım,0.0
parlak,0.88
morlaşmak,0.0
koşu,0.0
yeğinleşmek,0.0
sprint,0.0
aydınlatmak,0.88
seyahat,0.0
gezi,0.0
yolculuk,0.0
gezinme,0.0
güzelleştirmek,1.0
süslemek,1.0
çirkinleştirmek,-0.731
çiçek açmak,0.478
çiçeklenmek,0.478
şöförlük,0.0
sürücülük,0.0
araç kullanma,0.0
sürekli,0.0
aralıksız,0.0
sürekli olarak,0.0
aralıksız olarak,0.0
devamlı,0.0
devamlı olarak,0.0
mütemadiyen,0.0
ata binme,0.0
ayarlamak,0.0
kırık,-0.731
kırılmış,-0.731
uçak yolculuğu,0.0
uçuş,0.0
uçma,0.0
ayarlamak,0.0
sağlam,1.0
sıfırlamak,-0.49
uyarlamak,0.0
adapte etmek,0.0
uydurmak,0.0
intibak ettirmek,0.0
paraşütle atlama,0.0
seyahat,0.0
gezi,0.0
yolculuk,0.0
ayak,0.0
seyahat,0.0
yolculuk,0.0
sefer,0.0
patlamak,-0.502
infilak etmek,-0.502
safari,0.0
burjuva,0.0
patlamak,-1.0
harekete geçmek,-1.0
aktif hale gelmek,-1.0
hac,0.0
gezi,0.0
patlamak,-0.61
canlanmak,0.498
mantar gibi bitmek,0.0
bulanıklaşmak,-0.956
karartmak,-0.731
nakil,0.0
nakliyat,0.0
transfer,0.0
taşıma,0.0
aktarma,0.0
aktarım,0.0
sakin,1.0
dingin,1.0
kararmak,0.0
aydınlanmak,0.498
aydınlatmak,0.57
belki,0.0
teslimat,0.0
donuklaştırmak,-0.956
sönükleşmek,-0.47
donuklaşmak,-0.47
odaklanmak,0.81
takip,0.0
izleme,0.0
kısalmak,0.0
sokma,0.0
sokuş,0.0
uzamak,0.0
kısaltmak,-0.731
dikkatli,0.81
özenli,0.81
uzatmak,0.5
uzatmak,0.0
enjeksiyon,0.0
vadesini uzatmak,0.0
vade uzatmak,0.0
uzatmak,0.0
transfüzyon,0.0
çıkış,0.0
yükselme,0.0
çıkma,0.0
dikkatsiz,-0.731
özensiz,-0.731
savruk,-0.731
tırmanma,0.0
tırmanış,0.0
iniş,0.0
alçalma,0.0
inme,0.0
kızartmak,0.0
atma,0.0
atış,0.0
pişmek,0.0
sallantı,0.0
sallanma,0.0
dönüş,0.0
dönme,0.0
kısık ateşte kaynatmak,0.0
kayma,0.0
akış,0.0
akma,0.0
kızartmak,0.0
yağda kızartmak,0.0
hareket,0.0
yatırmak,0.0
süzmek,0.0
haşlamak,0.0
ajite etme,-0.555
ajitasyon,-0.555
kışkırtma,-0.555
tahrik,-0.555
tahrik etme,-0.555
jest,0.553
eğme,-0.565
dağılmak,-0.472
ezmek,-1.0
dövmek,-1.0
baş sallama,0.0
ihtiyatli,0.88
ihtiyatlı,0.88
tedbirli,0.88
dikkatli,0.88
sakıngan,0.88
patlamak,0.0
paramparça olmak,-0.5
tuzla buz olmak,-0.5
kırılmak,-0.48
dağılmak,-0.48
kırmak,-0.472
yere yatma,0.0
dönme,0.0
dönüş,0.0
parçalanmak,-1.0
uyanmak,0.0
meydana gelmek,0.0
olmak,0.0
yaşanmak,0.0
vuku bulmak,0.0
çevirme,0.0
döndürme,0.0
çevirme,0.0
döndürme,0.0
yön değişikliği,0.0
geçmek,0.0
gitmek,0.0
ters dönme,-0.492
geri dönme,-0.492
tersine dönme,-0.492
aksi yöne dönme,-0.492
kesin,0.88
belirsiz,-0.731
müphem,-0.731
sallama,0.0
emin,1.0
tekrar etmek,0.0
tekrarlamak,0.0
emin,0.883
güvensiz,-0.75
kendinden emin olmayan,-0.75
gerçekleşmek,0.478
gerçek olmak,0.478
hayata geçmek,0.478
darbe,-0.535
hareket,-0.535
yön değiştirme,0.0
dönme,0.0
dönüş,0.0
sapma,0.0
sapış,0.0
dönme,0.0
dönüş,0.0
yön değiştirme,0.0
başlamak,0.0
miktarını değiştirmek,0.0
azaltma,-0.946
indirme,-0.946
düşürme,-0.946
başlatmak,0.0
sebat etmek,0.718
uymak,0.688
bağlı kalmak,0.688
sıkıştırma,0.0
bitirmek,0.0
sona erdirmek,0.0
nihayete erdirmek,0.0
nihayet vermek,0.0
son vermek,0.0
ezme,0.0
ufalamak,0.0
rendelemek,0.0
toz haline getirmek,0.0
yarıda kesmek,-0.932
durdurmak,-0.932
düzleşmek,0.0
filizlenmek,0.88
artırma,1.0
arttırma,1.0
ölmek,-0.731
vefat etmek,-0.731
can vermek,-0.731
artış,0.88
yükselme,0.88
boğulmak,-0.667
geride bırakmak,0.0
küçültme,0.0
boğulmak,-0.667
genişleme,0.88
büyüme,0.88
yayılma,0.88
doğmak,1.0
dünyaya gelmek,1.0
kapamak,-0.5
bulutlanmak,-0.5
kesmek,-0.482
yarıda durdurmak,-0.482
yayma,0.88
yaygınlaştırma,0.88
yayılma,0.488
yayılış,0.488
karakteristik,0.0
tipik,0.0
yayılma,0.88
yayılış,0.88
kesmek,-0.475
son vermek,-0.475
yoğuşmak,0.0
yoğunlaşmak,0.0
yoğunlaşmak,0.0
yoğuşturmak,0.0
yoğunlaştırmak,0.0
koyulaştırmak,0.0
koyultmak,0.0
birikme,0.88
birikim,0.88
buharlaşmak,0.0
biriktirme,0.498
depolamak,0.0
bakire,0.0
dahil etme,0.0
ekleme,0.88
ilave etme,0.88
dağılmak,-0.482
karbonlaşmak,0.0
soğumak,0.0
serinlemek,0.0
soğutmak,0.0
kırılma,0.0
ısıtmak,0.0
kahramanca,0.88
patlama,0.0
yakma,0.88
ısınmak,0.0
ısıtmak,0.0
yakınlaşmak,0.0
ısınmak,0.0
birleştirme,0.498
tevhid,0.498
koterize etmek,0.0
dağlamak,0.0
donmak,0.0
buzullaşmak,0.0
gök mavisi,0.0
gökmavisi,0.0
kaynamak,0.0
bej,0.0
mavi,0.0
dondurmak,0.0
bronz,0.0
kahverengi,0.0
birleştirme,0.0
tevhid,0.0
eritmek,0.0
yanmak,0.0
yanmak,-0.48
yanıp kül olmak,-0.48
kül olmak,-0.48
kavurmak,0.0
yeşil,0.0
açılış,0.0
açılma,0.0
ela,0.0
yakmak,0.0
bölme,0.0
ayırma,0.0
haki,0.0
leylak,0.0
eflatun,0.0
kül olmak,0.0
duraklama,0.0
kesinti,0.0
inkıta,0.0
fasıla,0.0
yakmak,0.0
turuncu,0.0
portakal rengi,0.0
pembe,0.0
mor,0.0
ayrılma,0.0
kırmızı,0.0
bölme,0.0
taksim,0.0
geçmek,0.0
bölünme,0.0
dönüşmek,0.0
tahavvül etmek,0.0
bizzat,0.0
kesme,0.0
sarı,0.0
dönüştürmek,0.0
tahvil etmek,0.0
dallanma,0.0
dönüştürmek,0.0
gri,0.0
siyah,0.0
beyaz,0.0
uzaklaştırma,0.0
renkli,0.498
siyah-beyaz,-0.731
siyah beyaz,-0.731
renkli,0.525
kesme,0.0
temizlenme,0.917
güçten düşürmek,-0.956
zayıflatmak,-0.956
takatini kesmek,-0.956
zayıf düşürmek,-0.956
renksiz,-0.75
sünnet,0.0
boşaltma,0.0
drenaj,0.0
matlaşmak,0.0
ayırma,0.0
bölme,0.0
bölmelere ayırma,0.0
tizleştirmek,0.0
pesleştirmek,0.0
karışmak,0.0
çökmek,-0.482
harap olmak,-0.482
zarar,-0.48
dağılmak,0.0
parçalanmak,0.0
parçalara ayrılmak,0.0
yaralama,-0.956
çürümek,-0.522
ayrışmak,-0.522
dağılmak,-0.522
basitleştirmek,1.0
vahşi,-0.75
ilkel,-0.932
modern,1.0
faaliyet,0.667
aktivite,0.667
karmaşık hale getirmek,-0.731
karıştırmak,-0.731
karmaşıklaştırmak,-0.731
zorlaştırmak,-0.731
operasyon,0.0
faaliyet,0.0
alışkanlık,0.0
temiz,1.0
hazırlanmak,0.0
pis,-0.946
kirli,-0.946
adet,0.0
alışkanlık,0.0
yaygın uygulama,0.0
alışkanlık,0.0
itiyat,0.0
kölelik,-0.545
yol,0.0
Amerikanlaşmak,0.0
sünnet,0.0
örf ve adet hukuku,0.0
örfi hukuk,0.0
töre hukuku,0.0
yazılı olmayan hukuk,0.0
Amerikanlaştırmak,0.0
Fransızlaşmak,0.0
Fransızlaştırmak,0.0
gelişmek,0.0
kalkınmak,0.0
kötü davranış,-0.595
kötü davranma,-0.595
sömürü,-0.964
istismar,-0.964
kullanma,-0.964
vatandaşlığa almak,0.0
müstehcen,-0.932
vatandaşlıktan çıkarmak,0.0
taciz,-0.964
eziyet,-0.964
kötü davranma,-0.964
göç etmek,0.0
zulüm,-0.964
eziyet,-0.964
yerleşmek,0.0
vahşet,-0.964
canavarlık,-0.667
barbarlık,-0.667
yerleşmek,0.0
yerine oturmak,0.0
cinsel taciz,-0.956
göç etmek,0.0
sömürgecilik,0.0
müstemlekecilik,0.0
eşitlemek,0.0
eğlence,0.583
muğlak,-0.815
sertleştirmek,-0.731
katılaştırmak,-0.731
kolalamak,0.0
katılaşmak,0.0
sertleşmek,0.0
itfaiyecilik,0.0
sertleşmek,-0.731
katılaşmak,-0.731
hobi,0.623
ilgi,0.623
merak,0.623
eğlence,0.623
kaçma,0.0
kaçış,0.0
gevşemek,-0.667
gevşetmek,0.488
spor,0.563
daralmak,0.0
sıkmak,0.0
sönmek,0.0
yitmek,0.0
solmak,-0.74
sönmek,-0.74
ortaya çıkmak,0.0
belirmek,0.0
görünmek,0.0
temas sporu,0.0
jimnastik,0.0
akrobasi,0.88
cambazlık,0.88
akrobatlık,0.88
ortaya çıkmak,0.0
meydana çıkmak,0.0
takla,0.0
ortadan kaybolmak,0.0
yok olmak,0.0
kaybolmak,0.0
akrobatik hareket,0.0
akrobasi hareketi,0.0
asgari düzeye indirmek,0.0
asgariye indirmek,0.0
uzak,0.0
hisse bölünmesi,0.0
takla,0.0
azami düzeye çıkarmak,0.0
maksimize etmek,0.0
en üst düzeye çıkarmak,0.0
ençoklamak,0.0
azaltmak,0.0
yakın,0.0
seyrekleştirmek,0.0
seyrekleşmek,0.0
inceltmek,0.0
seyreltmek,0.0
çekmek,0.0
tel çekmek,0.0
su sporu,0.0
incelmek,0.0
seyrelmek,0.0
koyulmak,0.0
koyulaşmak,0.0
kalınlaşmak,0.0
yüzme,0.0
yüzüş,0.0
koyultmak,0.0
koyulaştırmak,0.0
kalınlaştırmak,0.0
uzak,0.0
azalmak,0.0
zayıflamak,0.0
sönmek,0.0
düşmek,-0.502
çökmek,-0.837
yakın,0.0
tırmanmak,0.0
sönmek,0.0
azalmak,0.0
bozulmak,-0.49
kürek,0.0
boksörlük,0.0
yanmak,0.0
boks maçı,0.0
güreş,0.0
uzak,0.0
uzmanlaşmak,0.88
yakın,0.0
hızlanmak,0.0
süratlenmek,0.0
yavaşlatmak,0.0
ağırlaştırmak,0.0
hızlandırmak,0.0
samimi,0.88
yavaşlamak,0.0
av,0.0
avcılık,0.0
azaltmak,0.0
küçültmek,0.0
gaz haline gelmek,0.0
balık tutma,0.0
olta balıkçılığı,0.0
sertleşmek,0.0
billurlaşmak,0.0
sıvılaşmak,0.0
erimek,0.0
oyun,0.0
eritmek,0.0
çıplak,0.0
katılaşmak,0.0
katılaştırmak,0.0
donmak,0.0
billurlaştırmak,0.0
sıra,0.0
anadan doğma,0.0
erimek,0.0
çözülmek,0.0
çözünmek,0.0
oyun,0.0
çözmek,0.0
çözündürmek,0.0
güneşli,0.88
sanal gerçek,0.0
tilt,0.0
sisli,0.0
boşalmak,0.0
akmak,0.0
akıp gitmek,0.0
boşaltmak,0.0
boşaltmak,0.0
süzdürmek,0.0
dolmak,0.0
spor müsabakası,0.0
doldurmak,0.0
buz hokeyi,0.0
sutopu,0.0
golf,0.0
uydurmak,0.0
homojenleştirmek,0.0
homojenleşmek,0.0
fermente olmak,-0.502
ekşimek,-0.502
fermente etmek,0.0
acele ettirmek,-0.875
ivdirmek,-0.875
acele etmek,0.0
ivmek,0.0
geciktirmek,0.0
beyzbol,0.0
beysbol,0.0
geciktirmek,0.0
sessizleşmek,0.0
susturmak,0.0
bastırmak,0.0
ferah,0.88
rahat,1.0
düzleşmek,0.0
yassılaşmak,0.0
düzlemek,0.0
düzleştirmek,0.0
rahatsız,-0.731
kriket,0.0
sefil,0.0
çıkmak,0.0
polo,0.0
futbol,0.0
dahil etmek,0.0
kapsamına almak,0.0
içine sokmak,0.0
entegre etmek,0.0
birleşmek,0.0
kaynaşmak,0.0
duvar tenisi,0.0
squash,0.0
normalleşmek,0.508
orantılı,0.0
mütenasip,0.0
badminton,0.0
ticari,0.0
kar amaçlı,0.0
basketbol,0.0
basket,0.0
ticari olmayan,0.0
gayriticari,0.0
kar amacı gütmeyen,0.0
kar amaçlı olmayan,0.0
yoketmek,0.0
tenis,0.0
iptal etmek,-0.75
kaldırmak,-0.75
vasat,0.0
saklambaç,0.0
geliştirmek,0.478
olgunlaştırmak,0.478
mükemmelleştirmek,0.478
cilalamak,0.0
rafine etmek,0.497
nadir,0.0
nadide,0.0
arıtmak,0.88
arındırmak,0.488
saflaşmak,0.0
arınmak,0.0
kağıt oyunu,0.0
üflemek,0.0
biçimsizleşmek,-0.502
şekilsizleşmek,-0.502
bozmak,-0.964
ortak,0.0
toplu,0.0
yok etmek,0.0
suda boğmak,-0.778
suda boğarak öldürmek,-0.778
suda Bir canlıyı,-0.778
soluk almasına engel olarak öldürmek,-0.778
katliam yapmak,-1.0
katletmek,-1.0
münferit,0.0
ortadan kaldırmak,0.0
son haline getirmek,0.0
poker,0.0
uyuşturmak,0.0
tamamlamak,0.0
bitirmek,0.0
sonuçlandırmak,0.0
uygulamak,0.0
kutuplaşmak,0.0
masa tenisi,0.0
pinpon,0.0
pingpong,0.0
ping pong,0.0
domino,0.0
havalandırmak,0.0
gevşek,0.0
salon oyunu,0.0
sayısal olarak ifade etmek,0.0
masa oyunu,0.0
saat tutmak,0.0
dama,0.0
satranç,0.0
benzersiz,0.0
müşfik,0.88
şefkatli,0.88
kirletmek,-0.956
pisletmek,-0.956
devalüe etmek,-0.835
değerini düşürmek,-0.835
izole etmek,0.0
tecrit etmek,0.0
oyun,-0.605
kumar,-0.605
şans oyunu,0.0
piyango,0.0
çekiliş,0.0
piyango çekilişi,0.0
artırmak,0.0
arttırmak,0.0
yükseltmek,0.0
kutlama,0.633
doldurmak,0.0
kireçleştirmek,0.0
kireçleşmek,0.0
oyun,0.573
eğlence,0.573
eğlence,0.573
bütün,0.0
tüm,0.0
kur,0.88
flört,0.88
muziplik,0.603
kısmi,0.0
şaka,0.543
latife,0.543
eğlence,0.603
merasim,0.0
tören,0.0
festival,0.0
pelteleşmek,0.0
taşlaşmak,0.0
fosilleşmek,0.0
taşıllaşmak,0.0
iz bırakmak,0.0
sirk gösterisi,0.0
gösteri,0.0
intermezzo,0.0
sergi,0.0
sunma,0.0
sunuş,0.0
kapatmak,0.0
iptal etmek,0.0
dans,0.543
raks,0.543
imkan vermek,0.0
mümkün kılmak,0.0
temin etmek,0.0
step,0.508
step dansı,0.508
işlemek,0.0
bale,0.0
serinkanlı,0.488
soğukkanlı,0.488
modern bale,0.478
modern dans,0.88
göbek dansı,0.88
çıplak dans,0.88
striptiz,0.88
kolaylaştırmak,0.508
flamenko,0.88
rahatsız etmek,-0.825
dans adımı,0.0
anlamına gelmek,0.0
bulmak,0.0
yoğun,0.0
rumba,0.488
halk dansı,0.478
dağınık,0.0
peynirleşmek,0.0
seyrek,0.0
sabah olmak,0.0
hava aydınlanmak,0.0
gün doğmak,0.0
dün,0.0
müzik,0.508
musiki,0.508
enstrümental müzik,0.478
enstrümantal müzik,0.478
vokal müzik,0.0
şarkı söyleme,0.88
politize etmek,0.0
oynama,0.88
oynama,0.0
canlandırma,0.0
sığlaşmak,0.0
canlandırma,0.447
kişileştirme,0.447
sığlaştırmak,0.0
taklitçilik,0.0
taklit etme,0.0
parodi,0.0
taklit,0.0
pandomim,0.0
pantomim,0.0
dikleştirmek,0.0
dikleşmek,0.0
yan oyun,0.0
icra,0.0
camlaştırmak,0.0
canlılık,0.88
sabunlaşmak,0.0
gürültü,-1.0
yaygara,-1.0
kıyamet,-1.0
şamata,-1.0
patırtı,-1.0
büyütmek,0.0
genişletmek,0.0
koşturmak,0.0
koşuşmak,0.0
koşuşturmak,0.0
hareket,0.0
oyun,0.0
taktik,0.0
edinmek,0.0
geliştirmek,0.0
pürüzsüzleşmek,0.0
engelleme,-0.535
obstrüksiyon,-0.535
geçmek,0.0
berraklaştırmak,0.88
değiştirmek,0.0
ironik,0.0
kalınlaşmak,0.0
pesleşmek,0.0
pestleşmek,0.0
vuruş,0.0
somutlaşmak,0.0
ayrışmak,0.0
bozuşmak,0.0
bağlı,0.0
servis,0.0
fırçalamak,0.0
bağlantısız,0.0
yüzme stili,0.0
sürüklemek,0.0
itmek,0.0
çekmek,0.0
kurbağalama,0.0
sırtüstü yüzme,0.0
dinginleşmek,0.0
iş,0.0
muhafazakar,0.0
tutucu,0.0
işlem,0.0
liberal,0.0
katlanmak,0.0
buruşmak,0.0
keçeleşmek,0.0
bariz,0.0
önemli,0.488
önde gelen,0.488
meslek,0.0
iş,0.0
meslek,0.0
plastikleştirmek,0.0
uzmanlık,0.478
plastikleşmek,0.0
görev,0.0
vazife,0.0
akademisyenlik,0.88
muhasebecilik,0.0
saymanlık,0.0
büyükelçilik,0.0
çıraklık,0.0
yamaklık,0.0
avukatlık,0.88
izomerleşmek,0.0
piskoposluk,0.0
izomerleştirmek,0.0
halifelik,0.0
hilafet,0.0
kaptanlık,0.88
kardinallik,0.0
başkanlık,0.88
reislik,0.88
riyaset,0.88
buharlaşmak,0.0
kumandanlık,0.498
komutanlık,0.498
buharlaştırmak,0.0
elçilik,0.0
sefirlik,0.0
sefaret,0.0
keratinleşmek,0.0
keratinleştirmek,0.0
editörlük,0.0
basıcılık,0.0
yayımcılık,0.0
naşirlik,0.0
tabilik,0.0
emirlik,0.498
valilik,0.88
stajyerlik,0.0
hakimlik,0.0
yargıçlık,0.0
kütüphanecilik,0.0
müdürlük,0.88
aracılık,0.0
tavassut,0.0
vasıta,0.0
hocalık,0.88
başkanlık,0.88
mükerrer,0.0
sekreterlik,0.0
yazmanlık,0.0
katiplik,0.0
sürekli,0.0
kesintisiz,0.0
mütemadi,0.0
aralıksız,0.0
profesyonelleştirmek,0.88
profesyonelleşmek,0.88
kavramak,0.0
anlamak,0.0
anlamak,0.0
senatörlük,0.488
sözcülük,0.0
raportörlük,0.0
hosteslik,0.0
öğrencilik,0.0
talebelik,0.0
öğretmenlik,0.88
anlamak,0.0
vezirlik,0.88
vezaret,0.88
gardiyanlık,0.0
bekçilik,0.0
zanaat,0.0
iç dekorasyon,0.0
bilmek,0.0
duvarcılık,0.0
tanımak,0.0
boyacılık,0.0
bilmek,0.0
bilmek,0.0
meslek,0.0
bilmek,0.0
mimarlık,0.0
eğitim,0.0
hakim olmak,0.88
konvansiyonel,0.0
alışılmış,0.0
olağan,0.0
normal,0.0
politika,0.0
siyaset,0.0
siyasa,0.0
tıp,0.0
hekimlik,0.0
tababet,0.0
öğrenmek,0.0
alışılmamış,0.0
duymak,0.0
öğrenmek,0.0
haber almak,0.0
alışılmış,0.0
standart,0.0
geleneksel,0.0
klasik,0.0
yazma,0.0
tahrir,0.0
çalışmak,0.508
alışılmamış,0.0
el yazısıyla yazma,0.0
tuhaf,0.0
garip,0.0
egzantrik,0.0
eksantrik,0.0
ayrıksı,0.0
gömülmek,0.0
batırmak,0.0
benimsemek,-0.492
eğitim görmek,0.88
yetiştirmek,0.88
hazırlamak,0.88
eğitmek,0.88
muhasebecilik,0.0
kasaplık,0.0
emek,0.88
çaba,0.498
gayret,0.498
mücadele,0.0
savaşım,0.0
hatırlamak,0.0
anımsamak,0.0
av,0.0
avcılık,0.0
bilmek,0.88
tanımak,0.88
unutmak,-0.502
hatırlamamak,-0.502
hatırlayamamak,-0.502
aklında tutmak,0.498
aklında tutmak,0.88
unutmamak,0.88
az pişmiş,0.0
egzersiz,0.0
idman,0.0
spor,0.0
jimnastik,0.0
kültür fizik,0.0
unutmak,-0.731
tanımak,0.0
aerobik,0.0
hatırlamak,0.0
unutmak,0.0
vazgeçmek,-0.535
terketmek,-0.535
feragat etmek,-0.535
caymak,-0.535
unutmak,0.0
atlamak,-0.482
kaçırmak,-0.482
gözden kaçırmak,-0.482
dışarıda bırakmak,0.0
dahil etmemek,0.0
kapsama almamak,0.0
kapsamına almamak,0.0
hatırı sayılır,0.88
önemli,0.88
özen göstermek,0.0
ciddiye almak,0.0
danışmanlık,0.0
müşavirlik,0.0
hata yapmak,-0.482
yanlış yapmak,-0.482
dikkat,0.498
özen,0.498
itina,0.498
ihtimam,0.498
titizlik,0.498
maddi,0.0
fiziksel,0.0
fiziki,0.0
inceleme,0.0
gayrimaddi,0.0
maddi olmayan,0.0
tespit etmek,0.0
belirlemek,0.0
araştırma,0.0
inceleme,0.0
tetkik,0.0
cismani,0.0
araştırma,0.0
netleştirmek,0.88
aydınlatmak,0.88
arama,0.0
kafa karıştırmak,-0.5
şaşırtmak,0.0
kafa karıştırmak,0.0
kafasını karıştırmak,0.0
akıl karıştırmak,0.0
aklını karıştırmak,0.0
yorumlamak,0.0
tabir etmek,0.0
deney,0.0
deneme,0.0
anlamak,0.0
mana vermek,0.0
okumak,0.0
bilimsel araştırma,0.0
araştırma,0.0
araştırma projesi,0.0
okumak,0.0
yüksek sesle okumak,0.0
sesli okumak,0.0
dikte etmek,0.0
okumak,0.0
arama,0.0
gemide arama,0.0
düşünmek,0.0
muhakeme etmek,0.0
düşünüp taşınmak,0.0
nazik,0.88
kibar,0.88
sanmak,0.0
zannetmek,0.0
düşünmek,0.0
varsaymak,0.0
akıl yürütmek,0.0
mantık yürütmek,0.0
muhakeme etmek,0.0
uslamlamak,0.0
usa vurmak,0.0
yaratıcı,1.0
varsaymak,0.0
var saymak,0.0
düşünmek,0.0
farzetmek,0.0
farz etmek,0.0
yaratıcı olmayan,-0.731
kısır,-0.47
çözmek,0.508
bulmak,0.508
teftiş,0.0
denetleme,0.0
denetim,0.0
murakabe,0.0
kontrol,0.0
tahmin etmek,0.0
eleştirel,0.0
işlem yapmak,0.0
hesap yapmak,0.0
bakım,0.0
ilgi,0.0
dikkat,0.0
tutmak,0.0
etmek,0.0
ilkyardım,0.0
ilk yardım,0.0
ticaret,0.0
terapi,0.478
tedavi,0.478
sağaltım,0.478
sağaltma,0.478
toplamak,0.0
çıkarmak,0.0
çıkartmak,0.0
tarh etmek,0.0
masaj,0.0
çarpmak,0.0
kalp masajı,0.0
bölmek,0.0
tedavi,0.813
terapi,0.813
kemoterapi,0.0
ilaç tedavisi,0.0
analiz etmek,0.0
çözümlemek,0.0
tahlil etmek,0.0
ilaçla tedavi,0.0
ölçmek,0.0
kesin,0.0
son şeklini almamış,0.0
doğrusal,0.0
lineer,0.0
ayırdetmek,0.0
ayırdetmek,0.0
koterizasyon,0.0
yakma,0.0
görmek,0.0
değerlendirmek,0.0
ayırt edici özelliği olmak,0.0
ayırmak,0.0
adlandırmak,0.0
tanımlamak,0.0
isim vermek,0.0
ad vermek,0.0
doğranmış,0.0
dilim,0.0
karşılaştırmak,0.0
kıyaslamak,0.0
mukayese etmek,0.0
benzetmek,0.0
operasyon,0.0
cerrahi müdahale,0.0
ameliyat,0.0
sınıflandırmak,0.0
kategorize etmek,0.0
tasnif etmek,0.0
bölümlendirmek,0.0
gruplandırmak,0.0
gruplara ayırmak,0.0
current,0.0
mevcut,0.0
bugünkü,0.0
şu anki,0.0
şu andaki,0.0
kategorize etmek,0.0
sınıflandırmak,0.0
derecelendirmek,0.0
yerleştirmek,0.0
sıralamak,0.0
derecelenmek,0.0
incelemek,0.0
çek atmak,0.0
işaretlemek,0.0
kontrol etmek,0.0
bakmak,0.0
kontrol etmek,0.0
kimlik sormak,0.0
teyit etmek,0.0
doğrulamak,0.0
göstermek,0.0
desteklemek,0.917
teyit etmek,0.917
belgelemek,0.0
çürütmek,-0.946
çürütmek,-0.837
kaldırmak,0.0
dayanmak,0.0
tahammül etmek,0.0
sabretmek,0.0
katlanmak,0.0
fikir edinmek,0.0
tahmin yürütmek,0.0
vermek,0.0
onaylamak,0.875
tasvip etmek,0.875
uygun bulmak,0.875
tasvip etmemek,-0.946
yanlış bulmak,-0.946
onaylamamak,-0.946
seçmek,0.0
sağır,-0.512
seçmek,0.0
belirlemek,0.0
duvar gibi sağır,-0.47
seçmek,0.0
tercih etmek,0.0
enjeksiyon,0.0
zerketme,0.0
zerk etme,0.0
müstehcen,0.0
fizyoterapi,0.0
fizik tedavi,0.0
psikoterapi,0.0
değer biçmek,0.0
sansürlemek,-0.512
inanmak,0.88
savunmak,0.0
derin,0.0
dahil etmek,0.0
psikoanaliz,0.0
psikanaliz,0.0
sığ,0.0
reddetmek,-0.731
radyoterapi,0.0
ışın tedavisi,0.0
kabul etmek,1.0
onaylamak,0.88
şok tedavisi,0.0
reddetmek,-0.482
güvenmemek,-0.731
güvenmek,1.0
inanmak,0.0
düşünmek,0.0
kani olmak,0.0
sanmak,0.0
zannetmek,0.0
olarak görmek,0.0
dezenfeksiyon,0.883
dezenfekte etme,0.883
bakmak,0.0
görmek,0.0
düşünmek,0.0
akupunktur,0.0
akapunktur,0.0
allopati,0.0
demek,0.0
adlandırmak,0.0
homeopati,0.0
bulmak,0.0
hidroterapi,0.0
su tedavisi,0.0
suyla tedavi,0.0
su terapisi,0.0
görmek,0.0
bulmak,0.0
olarak görmek,0.0
saygı duymak,1.0
değer vermek,1.0
belli,0.0
belirli,0.0
tam,0.0
kesin,0.0
net,0.0
saymamak,-0.731
saygı duymamak,-0.731
itibar etmemek,-0.731
bazı,0.0
birtakım,0.0
kimi,0.0
belirli,0.0
belli,0.0
elişi,0.0
belirsiz,0.0
dalgalanmaya bırakmak,0.0
dikme,0.0
dikiş,0.0
karar vermek,0.0
karara bağlamak,0.0
kararlaştırmak,0.0
sonuçlandırmak,0.0
karara bağlamak,0.0
çözümlemek,0.0
narin,1.0
ince,1.0
zarif,1.0
karar vermek,0.0
belirlemek,0.0
görev,0.0
iş,0.0
almak,0.0
istemek,0.0
talep etmek,0.0
sınırlarını belirlemek,0.0
sınırlarını çizmek,0.0
sınırlarını tespit etmek,0.0
sağlam,-0.946
işlev,0.0
fonksiyon,0.0
yer,0.0
pozisyon,0.0
mevki,0.0
kırılgan,-0.932
tasarlamak,0.0
planlamak,0.0
düşünmek,0.0
planlamak,0.0
düşünmek,0.0
amaçlamak,0.0
